marker	chr	pos	cM	bp
1_34177023	1	34.177023	12.3695543294169	34177023
1_34177671	1	34.177671	12.3895543294169	34177671
1_34178319	1	34.178319	12.4095543294169	34178319
1_34217263	1	34.217263	12.4295543294169	34217263
1_34219178	1	34.219178	12.4495543294169	34219178
1_34221055	1	34.221055	12.4695543294169	34221055
1_34229684	1	34.229684	12.4895543294169	34229684
1_34248856	1	34.248856	12.5095543294169	34248856
1_34268029	1	34.268029	12.5295543294169	34268029
1_34368232	1	34.368232	12.5495543294169	34368232
1_34370618	1	34.370618	12.5695543294169	34370618
1_34373005	1	34.373005	12.5895543294169	34373005
1_34375391	1	34.375391	12.6095543294169	34375391
1_34377777	1	34.377777	12.6295543294169	34377777
1_34380164	1	34.380164	12.6495543294169	34380164
1_34453134	1	34.453134	12.6695543294169	34453134
1_34465341	1	34.465341	12.6895543294169	34465341
1_34477548	1	34.477548	12.7095543294169	34477548
1_34484740	1	34.48474	12.7295543294169	34484740
1_34485285	1	34.485285	12.7495543294169	34485285
1_34485830	1	34.48583	12.7695543294169	34485830
1_34486375	1	34.486375	12.7895543294169	34486375
1_34486920	1	34.48692	12.8095543294169	34486920
1_34487464	1	34.487464	12.8295543294169	34487464
1_34488009	1	34.488009	12.8495543294169	34488009
1_34488809	1	34.488809	12.8695543294169	34488809
1_34489856	1	34.489856	12.8895543294169	34489856
1_34513983	1	34.513983	12.9095543294169	34513983
1_34526055	1	34.526055	12.9295543294169	34526055
1_34538127	1	34.538127	12.9495543294169	34538127
1_34550199	1	34.550199	12.9695543294169	34550199
1_34780627	1	34.780627	12.9895543294169	34780627
1_34793548	1	34.793548	13.0095543294169	34793548
1_34806469	1	34.806469	13.0295543294169	34806469
1_35141829	1	35.141829	13.0495543294169	35141829
1_35143241	1	35.143241	13.0695543294169	35143241
1_35144653	1	35.144653	13.0895543294169	35144653
1_35146065	1	35.146065	13.1095543294169	35146065
1_35147478	1	35.147478	13.1295543294169	35147478
1_35148890	1	35.14889	13.1495543294169	35148890
1_35150302	1	35.150302	13.1695543294169	35150302
1_35159846	1	35.159846	13.1895543294169	35159846
1_35173808	1	35.173808	13.2095543294169	35173808
1_35178674	1	35.178674	13.2295543294169	35178674
1_35183478	1	35.183478	13.2495543294169	35183478
1_35189947	1	35.189947	13.2695543294169	35189947
1_35194889	1	35.194889	13.2895543294169	35194889
1_35199844	1	35.199844	13.3095543294169	35199844
1_35211475	1	35.211475	13.3295543294169	35211475
1_35223106	1	35.223106	13.3495543294169	35223106
1_35234737	1	35.234737	13.3695543294169	35234737
1_35255049	1	35.255049	13.3895543294169	35255049
1_35262924	1	35.262924	13.4095543294169	35262924
1_35270799	1	35.270799	13.4295543294169	35270799
1_35277847	1	35.277847	13.4495543294169	35277847
1_35286239	1	35.286239	13.4695543294169	35286239
1_35296441	1	35.296441	13.4895543294169	35296441
1_35306643	1	35.306643	13.5095543294169	35306643
1_35604552	1	35.604552	13.5295543294169	35604552
1_35608000	1	35.608	13.5495543294169	35608000
1_35611449	1	35.611449	13.5695543294169	35611449
1_35717450	1	35.71745	13.5895543294169	35717450
1_35720976	1	35.720976	13.6095543294169	35720976
1_35724503	1	35.724503	13.6295543294169	35724503
1_36140970	1	36.14097	13.6495543294169	36140970
1_36142099	1	36.142099	13.6695543294169	36142099
1_36143229	1	36.143229	13.6895543294169	36143229
1_36365564	1	36.365564	13.7095543294169	36365564
1_36372331	1	36.372331	13.7295543294169	36372331
1_36379098	1	36.379098	13.7495543294169	36379098
1_36394978	1	36.394978	13.7695543294169	36394978
1_36404686	1	36.404686	13.7895543294169	36404686
1_36414394	1	36.414394	13.8095543294169	36414394
1_36433239	1	36.433239	13.8295543294169	36433239
1_36449242	1	36.449242	13.8495543294169	36449242
1_36465245	1	36.465245	13.8695543294169	36465245
1_36498696	1	36.498696	13.8895543294169	36498696
1_36509601	1	36.509601	13.9095543294169	36509601
1_36520505	1	36.520505	13.9295543294169	36520505
1_36531409	1	36.531409	13.9495543294169	36531409
1_36541014	1	36.541014	13.9695543294169	36541014
1_36545718	1	36.545718	13.9895543294169	36545718
1_36550422	1	36.550422	14.0095543294169	36550422
1_36553261	1	36.553261	14.0295543294169	36553261
1_36555462	1	36.555462	14.0495543294169	36555462
1_36557664	1	36.557664	14.0695543294169	36557664
1_36559865	1	36.559865	14.0895543294169	36559865
1_36562067	1	36.562067	14.1095543294169	36562067
1_36564755	1	36.564755	14.1295543294169	36564755
1_36726400	1	36.7264	14.1495543294169	36726400
1_36731098	1	36.731098	14.1695543294169	36731098
1_36735796	1	36.735796	14.1895543294169	36735796
1_36886790	1	36.88679	14.2095543294169	36886790
1_36890876	1	36.890876	14.2295543294169	36890876
1_36894961	1	36.894961	14.2495543294169	36894961
1_37166814	1	37.166814	14.2695543294169	37166814
1_37173351	1	37.173351	14.2895543294169	37173351
1_37179887	1	37.179887	14.3095543294169	37179887
1_37420173	1	37.420173	14.3295543294169	37420173
1_37426943	1	37.426943	14.3495543294169	37426943
1_37433714	1	37.433714	14.3695543294169	37433714
1_37441375	1	37.441375	14.3895543294169	37441375
1_37444483	1	37.444483	14.4095543294169	37444483
1_37446909	1	37.446909	14.4295543294169	37446909
1_37449336	1	37.449336	14.4495543294169	37449336
1_37451762	1	37.451762	14.4695543294169	37451762
1_37454188	1	37.454188	14.4895543294169	37454188
1_37456614	1	37.456614	14.5095543294169	37456614
1_37459040	1	37.45904	14.5295543294169	37459040
1_37461466	1	37.461466	14.5495543294169	37461466
1_37463892	1	37.463892	14.5695543294169	37463892
1_37472878	1	37.472878	14.5895543294169	37472878
1_37501013	1	37.501013	14.6095543294169	37501013
1_37580005	1	37.580005	14.6295543294169	37580005
1_37584402	1	37.584402	14.6495543294169	37584402
1_37588799	1	37.588799	14.6695543294169	37588799
1_37593195	1	37.593195	14.6895543294169	37593195
1_37597592	1	37.597592	14.7095543294169	37597592
1_37601989	1	37.601989	14.7295543294169	37601989
1_37606386	1	37.606386	14.7495543294169	37606386
1_37610783	1	37.610783	14.7695543294169	37610783
1_37614544	1	37.614544	14.7895543294169	37614544
1_37615573	1	37.615573	14.8095543294169	37615573
1_37616601	1	37.616601	14.8295543294169	37616601
1_37617629	1	37.617629	14.8495543294169	37617629
1_37618657	1	37.618657	14.8695543294169	37618657
1_37619686	1	37.619686	14.8895543294169	37619686
1_37620714	1	37.620714	14.9095543294169	37620714
1_37677402	1	37.677402	14.9295543294169	37677402
1_37690607	1	37.690607	14.9495543294169	37690607
1_37703811	1	37.703811	14.9695543294169	37703811
1_37960845	1	37.960845	14.9895543294169	37960845
1_38051648	1	38.051648	15.0095543294169	38051648
1_38142450	1	38.14245	15.0295543294169	38142450
1_38219746	1	38.219746	15.0495543294169	38219746
1_38223737	1	38.223737	15.0695543294169	38223737
1_38227727	1	38.227727	15.0895543294169	38227727
1_38278499	1	38.278499	15.1095543294169	38278499
1_38323921	1	38.323921	15.1295543294169	38323921
1_38344885	1	38.344885	15.1495543294169	38344885
1_38365848	1	38.365848	15.1695543294169	38365848
1_38386812	1	38.386812	15.1895543294169	38386812
1_38412390	1	38.41239	15.2095543294169	38412390
1_38418969	1	38.418969	15.2295543294169	38418969
1_38421689	1	38.421689	15.2495543294169	38421689
1_38423661	1	38.423661	15.2695543294169	38423661
1_38425632	1	38.425632	15.2895543294169	38425632
1_38427603	1	38.427603	15.3095543294169	38427603
1_38445798	1	38.445798	15.3295543294169	38445798
1_38446374	1	38.446374	15.3495543294169	38446374
1_38446951	1	38.446951	15.3695543294169	38446951
1_38447527	1	38.447527	15.3895543294169	38447527
1_38450497	1	38.450497	15.4095543294169	38450497
1_38453481	1	38.453481	15.4295543294169	38453481
1_38456465	1	38.456465	15.4495543294169	38456465
1_38459363	1	38.459363	15.4695543294169	38459363
1_38461943	1	38.461943	15.4895543294169	38461943
1_38464523	1	38.464523	15.5095543294169	38464523
1_38592968	1	38.592968	15.5295543294169	38592968
1_38600842	1	38.600842	15.5495543294169	38600842
1_38608716	1	38.608716	15.5695543294169	38608716
1_38616590	1	38.61659	15.5895543294169	38616590
1_38624464	1	38.624464	15.6095543294169	38624464
1_38632338	1	38.632338	15.6295543294169	38632338
1_38640365	1	38.640365	15.6495543294169	38640365
1_38648496	1	38.648496	15.6695543294169	38648496
1_38656626	1	38.656626	15.6895543294169	38656626
1_38664757	1	38.664757	15.7095543294169	38664757
1_38672888	1	38.672888	15.7295543294169	38672888
1_38681019	1	38.681019	15.7495543294169	38681019
1_38757802	1	38.757802	15.7695543294169	38757802
1_38764099	1	38.764099	15.7895543294169	38764099
1_38770397	1	38.770397	15.8095543294169	38770397
1_38996255	1	38.996255	15.8295543294169	38996255
1_39021199	1	39.021199	15.8495543294169	39021199
1_39022407	1	39.022407	15.8695543294169	39022407
1_39023615	1	39.023615	15.8895543294169	39023615
1_39024822	1	39.024822	15.9095543294169	39024822
1_39031228	1	39.031228	15.9295543294169	39031228
1_39038928	1	39.038928	15.9495543294169	39038928
1_39046629	1	39.046629	15.9695543294169	39046629
1_39054329	1	39.054329	15.9895543294169	39054329
1_39062029	1	39.062029	16.0095543294169	39062029
1_39073755	1	39.073755	16.0295543294169	39073755
1_39075256	1	39.075256	16.0495543294169	39075256
1_39076757	1	39.076757	16.0695543294169	39076757
1_39078258	1	39.078258	16.0895543294169	39078258
1_39094836	1	39.094836	16.1095543294169	39094836
1_39143710	1	39.14371	16.1295543294169	39143710
1_39150068	1	39.150068	16.1495543294169	39150068
1_39156427	1	39.156427	16.1695543294169	39156427
1_39228525	1	39.228525	16.1895543294169	39228525
1_39228954	1	39.228954	16.2095543294169	39228954
1_39229383	1	39.229383	16.2295543294169	39229383
1_39229812	1	39.229812	16.2495543294169	39229812
1_39230240	1	39.23024	16.2695543294169	39230240
1_39230669	1	39.230669	16.2895543294169	39230669
1_39235420	1	39.23542	16.3095543294169	39235420
1_39244931	1	39.244931	16.3295543294169	39244931
1_39254442	1	39.254442	16.3495543294169	39254442
1_39257527	1	39.257527	16.3695543294169	39257527
1_39260764	1	39.260764	16.3895543294169	39260764
1_39264881	1	39.264881	16.4095543294169	39264881
1_39465256	1	39.465256	16.4295543294169	39465256
1_39502586	1	39.502586	16.4495543294169	39502586
1_39539917	1	39.539917	16.4695543294169	39539917
1_39573595	1	39.573595	16.4895543294169	39573595
1_39576754	1	39.576754	16.5095543294169	39576754
1_39579913	1	39.579913	16.5295543294169	39579913
1_39583072	1	39.583072	16.5495543294169	39583072
1_39599051	1	39.599051	16.5695543294169	39599051
1_39620681	1	39.620681	16.5895543294169	39620681
1_39641873	1	39.641873	16.6095543294169	39641873
1_39648491	1	39.648491	16.6295543294169	39648491
1_39655108	1	39.655108	16.6495543294169	39655108
1_39661726	1	39.661726	16.6695543294169	39661726
1_39702840	1	39.70284	16.6895543294169	39702840
1_39752430	1	39.75243	16.7095543294169	39752430
1_39888989	1	39.888989	16.7295543294169	39888989
1_39890980	1	39.89098	16.7495543294169	39890980
1_39892508	1	39.892508	16.7695543294169	39892508
1_39894036	1	39.894036	16.7895543294169	39894036
1_39895564	1	39.895564	16.8095543294169	39895564
1_39899748	1	39.899748	16.8295543294169	39899748
1_39936421	1	39.936421	16.8495543294169	39936421
1_39938271	1	39.938271	16.8695543294169	39938271
1_39940122	1	39.940122	16.8895543294169	39940122
1_39941973	1	39.941973	16.9095543294169	39941973
1_39943823	1	39.943823	16.9295543294169	39943823
1_39945674	1	39.945674	16.9495543294169	39945674
1_39983421	1	39.983421	16.9695543294169	39983421
1_39987184	1	39.987184	16.9895543294169	39987184
1_39990947	1	39.990947	17.0095543294169	39990947
1_40086742	1	40.086742	17.0295543294169	40086742
1_40092453	1	40.092453	17.0495543294169	40092453
1_40096076	1	40.096076	17.0695543294169	40096076
1_40099681	1	40.099681	17.0895543294169	40099681
1_40103285	1	40.103285	17.1095543294169	40103285
1_40106890	1	40.10689	17.1295543294169	40106890
1_40110495	1	40.110495	17.1495543294169	40110495
1_40114100	1	40.1141	17.1695543294169	40114100
1_40117705	1	40.117705	17.1895543294169	40117705
1_40222053	1	40.222053	17.2095543294169	40222053
1_40235468	1	40.235468	17.2295543294169	40235468
1_40239615	1	40.239615	17.2495543294169	40239615
1_40242693	1	40.242693	17.2695543294169	40242693
1_40245441	1	40.245441	17.2895543294169	40245441
1_40248189	1	40.248189	17.3095543294169	40248189
1_40250936	1	40.250936	17.3295543294169	40250936
1_40253684	1	40.253684	17.3495543294169	40253684
1_40256432	1	40.256432	17.3695543294169	40256432
1_40259179	1	40.259179	17.3895543294169	40259179
1_40261927	1	40.261927	17.4095543294169	40261927
1_40264675	1	40.264675	17.4295543294169	40264675
1_40329981	1	40.329981	17.4495543294169	40329981
1_40346595	1	40.346595	17.4695543294169	40346595
1_40363210	1	40.36321	17.4895543294169	40363210
1_40379034	1	40.379034	17.5095543294169	40379034
1_40391665	1	40.391665	17.5295543294169	40391665
1_40404296	1	40.404296	17.5495543294169	40404296
1_40453927	1	40.453927	17.5695543294169	40453927
1_40487515	1	40.487515	17.5895543294169	40487515
1_40489012	1	40.489012	17.6095543294169	40489012
1_40490510	1	40.49051	17.6295543294169	40490510
1_40492380	1	40.49238	17.6495543294169	40492380
1_40505920	1	40.50592	17.6695543294169	40505920
1_40519460	1	40.51946	17.6895543294169	40519460
1_40531692	1	40.531692	17.7095543294169	40531692
1_40533728	1	40.533728	17.7295543294169	40533728
1_40535765	1	40.535765	17.7495543294169	40535765
1_40537801	1	40.537801	17.7695543294169	40537801
1_40539837	1	40.539837	17.7895543294169	40539837
1_40542151	1	40.542151	17.8095543294169	40542151
1_40545218	1	40.545218	17.8295543294169	40545218
1_40548286	1	40.548286	17.8495543294169	40548286
1_40551353	1	40.551353	17.8695543294169	40551353
1_40554421	1	40.554421	17.8895543294169	40554421
1_40557488	1	40.557488	17.9095543294169	40557488
1_40560556	1	40.560556	17.9295543294169	40560556
1_40565027	1	40.565027	17.9495543294169	40565027
1_40583519	1	40.583519	17.9695543294169	40583519
1_40602010	1	40.60201	17.9895543294169	40602010
1_40620501	1	40.620501	18.0095543294169	40620501
1_40638992	1	40.638992	18.0295543294169	40638992
1_40657484	1	40.657484	18.0495543294169	40657484
1_40675975	1	40.675975	18.0695543294169	40675975
1_40699924	1	40.699924	18.0895543294169	40699924
1_40713381	1	40.713381	18.1095543294169	40713381
1_40724743	1	40.724743	18.1295543294169	40724743
1_40736104	1	40.736104	18.1495543294169	40736104
1_40747466	1	40.747466	18.1695543294169	40747466
1_40758704	1	40.758704	18.1895543294169	40758704
1_40782439	1	40.782439	18.2095543294169	40782439
1_40807398	1	40.807398	18.2295543294169	40807398
1_40832357	1	40.832357	18.2495543294169	40832357
1_40833931	1	40.833931	18.2695543294169	40833931
1_40835009	1	40.835009	18.2895543294169	40835009
1_40836087	1	40.836087	18.3095543294169	40836087
1_40837165	1	40.837165	18.3295543294169	40837165
1_40838243	1	40.838243	18.3495543294169	40838243
1_40840301	1	40.840301	18.3695543294169	40840301
1_40856624	1	40.856624	18.3895543294169	40856624
1_40885689	1	40.885689	18.4095543294169	40885689
1_40889465	1	40.889465	18.4295543294169	40889465
1_40893241	1	40.893241	18.4495543294169	40893241
1_40912141	1	40.912141	18.4695543294169	40912141
1_40944803	1	40.944803	18.4895543294169	40944803
1_40946577	1	40.946577	18.5095543294169	40946577
1_40948352	1	40.948352	18.5295543294169	40948352
1_40980633	1	40.980633	18.5495543294169	40980633
1_41020101	1	41.020101	18.5695543294169	41020101
1_41059568	1	41.059568	18.5895543294169	41059568
1_41064328	1	41.064328	18.6095543294169	41064328
1_41067262	1	41.067262	18.6295543294169	41067262
1_41070196	1	41.070196	18.6495543294169	41070196
1_41114504	1	41.114504	18.6695543294169	41114504
1_41119476	1	41.119476	18.6895543294169	41119476
1_41124046	1	41.124046	18.7095543294169	41124046
1_41128616	1	41.128616	18.7295543294169	41128616
1_41133186	1	41.133186	18.7495543294169	41133186
1_41137755	1	41.137755	18.7695543294169	41137755
1_41142325	1	41.142325	18.7895543294169	41142325
1_41150986	1	41.150986	18.8095543294169	41150986
1_41169270	1	41.16927	18.8295543294169	41169270
1_41213463	1	41.213463	18.8495543294169	41213463
1_41235389	1	41.235389	18.8695543294169	41235389
1_41241305	1	41.241305	18.8895543294169	41241305
1_41244523	1	41.244523	18.9095543294169	41244523
1_41247742	1	41.247742	18.9295543294169	41247742
1_41250960	1	41.25096	18.9495543294169	41250960
1_41254179	1	41.254179	18.9695543294169	41254179
1_41257397	1	41.257397	18.9895543294169	41257397
1_41260615	1	41.260615	19.0095543294169	41260615
1_41263834	1	41.263834	19.0295543294169	41263834
1_41267199	1	41.267199	19.0495543294169	41267199
1_41270928	1	41.270928	19.0695543294169	41270928
1_41275919	1	41.275919	19.0895543294169	41275919
1_41281585	1	41.281585	19.1095543294169	41281585
1_41287252	1	41.287252	19.1295543294169	41287252
1_41451435	1	41.451435	19.1495543294169	41451435
1_41635249	1	41.635249	19.1695543294169	41635249
1_41648117	1	41.648117	19.1895543294169	41648117
1_41651601	1	41.651601	19.2095543294169	41651601
1_41653100	1	41.6531	19.2295543294169	41653100
1_41654598	1	41.654598	19.2495543294169	41654598
1_41656097	1	41.656097	19.2695543294169	41656097
1_41657596	1	41.657596	19.2895543294169	41657596
